시도명,시군구명,동명,and_nm,비례의원수,지방명,광역의원선거구명,기초의원선거구명,기초의원선출수
서울특별시,중구,필동,서울특별시 중구 필동,1,중구,제2선거구,다선거구,2
서울특별시,중구,장충동,서울특별시 중구 장충동,1,중구,제2선거구,다선거구,2
서울특별시,중구,다산동,서울특별시 중구 다산동,1,중구,제2선거구,다선거구,2
서울특별시,중구,약수동,서울특별시 중구 약수동,1,중구,제2선거구,라선거구,2
서울특별시,중구,청구동,서울특별시 중구 청구동,1,중구,제2선거구,라선거구,2
서울특별시,용산구,남영동,서울특별시 용산구 남영동,2,용산구,제1선거구,가선거구,2
서울특별시,용산구,청파동,서울특별시 용산구 청파동,2,용산구,제1선거구,가선거구,2
서울특별시,용산구,효창동,서울특별시 용산구 효창동,2,용산구,제1선거구,가선거구,2
서울특별시,용산구,원효로1동,서울특별시 용산구 원효로1동,2,용산구,제1선거구,나선거구,2
서울특별시,용산구,원효로2동,서울특별시 용산구 원효로2동,2,용산구,제1선거구,나선거구,2
서울특별시,용산구,용문동,서울특별시 용산구 용문동,2,용산구,제1선거구,나선거구,2
서울특별시,용산구,한강로동,서울특별시 용산구 한강로동,2,용산구,제1선거구,다선거구,2
서울특별시,용산구,이촌1동,서울특별시 용산구 이촌1동,2,용산구,제1선거구,다선거구,2
서울특별시,용산구,이촌2동,서울특별시 용산구 이촌2동,2,용산구,제1선거구,다선거구,2
서울특별시,용산구,후암동,서울특별시 용산구 후암동,2,용산구,제2선거구,라선거구,2
서울특별시,용산구,용산2가동,서울특별시 용산구 용산2가동,2,용산구,제2선거구,라선거구,2
서울특별시,용산구,이태원2동,서울특별시 용산구 이태원2동,2,용산구,제2선거구,라선거구,2
서울특별시,용산구,이태원1동,서울특별시 용산구 이태원1동,2,용산구,제2선거구,마선거구,3
서울특별시,용산구,한남동,서울특별시 용산구 한남동,2,용산구,제2선거구,마선거구,3
서울특별시,용산구,서빙고동,서울특별시 용산구 서빙고동,2,용산구,제2선거구,마선거구,3
서울특별시,용산구,보광동,서울특별시 용산구 보광동,2,용산구,제2선거구,마선거구,3
서울특별시,성동구,금호1가동,서울특별시 성동구 금호1가동,2,성동구,제1선거구,가선거구,3
서울특별시,성동구,금호2·3가동,서울특별시 성동구 금호2·3가동,2,성동구,제1선거구,가선거구,3
서울특별시,성동구,금호4가동,서울특별시 성동구 금호4가동,2,성동구,제1선거구,가선거구,3
서울특별시,성동구,옥수동,서울특별시 성동구 옥수동,2,성동구,제1선거구,가선거구,3
서울특별시,성동구,왕십리2동,서울특별시 성동구 왕십리2동,2,성동구,제2선거구,나선거구,3
서울특별시,성동구,왕십리도선동,서울특별시 성동구 왕십리도선동,2,성동구,제2선거구,나선거구,3
서울특별시,성동구,행당1동,서울특별시 성동구 행당1동,2,성동구,제2선거구,나선거구,3
서울특별시,성동구,행당2동,서울특별시 성동구 행당2동,2,성동구,제2선거구,나선거구,3
서울특별시,성동구,마장동,서울특별시 성동구 마장동,2,성동구,제3선거구,다선거구,3
서울특별시,성동구,사근동,서울특별시 성동구 사근동,2,성동구,제3선거구,다선거구,3
서울특별시,성동구,송정동,서울특별시 성동구 송정동,2,성동구,제3선거구,다선거구,3
서울특별시,성동구,용답동,서울특별시 성동구 용답동,2,성동구,제3선거구,다선거구,3
서울특별시,성동구,응봉동,서울특별시 성동구 응봉동,2,성동구,제4선거구,라선거구,3
서울특별시,성동구,성수1가1동,서울특별시 성동구 성수1가1동,2,성동구,제4선거구,라선거구,3
서울특별시,성동구,성수1가2동,서울특별시 성동구 성수1가2동,2,성동구,제4선거구,라선거구,3
서울특별시,성동구,성수2가1동,서울특별시 성동구 성수2가1동,2,성동구,제4선거구,라선거구,3
서울특별시,성동구,성수2가3동,서울특별시 성동구 성수2가3동,2,성동구,제4선거구,라선거구,3
서울특별시,광진구,중곡1동,서울특별시 광진구 중곡1동,2,광진구,제1선거구,가선거구,3
서울특별시,광진구,중곡2동,서울특별시 광진구 중곡2동,2,광진구,제1선거구,가선거구,3
서울특별시,광진구,중곡3동,서울특별시 광진구 중곡3동,2,광진구,제1선거구,가선거구,3
서울특별시,광진구,중곡4동,서울특별시 광진구 중곡4동,2,광진구,제1선거구,가선거구,3
서울특별시,광진구,군자동,서울특별시 광진구 군자동,2,광진구,제2선거구,나선거구,3
서울특별시,광진구,능동,서울특별시 광진구 능동,2,광진구,제2선거구,나선거구,3
서울특별시,광진구,광장동,서울특별시 광진구 광장동,2,광진구,제2선거구,나선거구,3
서울특별시,광진구,구의2동,서울특별시 광진구 구의2동,2,광진구,제2선거구,나선거구,3
서울특별시,광진구,자양1동,서울특별시 광진구 자양1동,2,광진구,제3선거구,다선거구,3
서울특별시,광진구,자양2동,서울특별시 광진구 자양2동,2,광진구,제3선거구,다선거구,3
서울특별시,광진구,구의1동,서울특별시 광진구 구의1동,2,광진구,제3선거구,다선거구,3
서울특별시,광진구,구의3동,서울특별시 광진구 구의3동,2,광진구,제3선거구,다선거구,3
서울특별시,광진구,화양동,서울특별시 광진구 화양동,2,광진구,제4선거구,라선거구,3
서울특별시,광진구,자양3동,서울특별시 광진구 자양3동,2,광진구,제4선거구,라선거구,3
서울특별시,광진구,자양4동,서울특별시 광진구 자양4동,2,광진구,제4선거구,라선거구,3
서울특별시,동대문구,용신동,서울특별시 동대문구 용신동,2,동대문구,제1선거구,가선거구,2
서울특별시,동대문구,제기동,서울특별시 동대문구 제기동,2,동대문구,제1선거구,나선거구,2
서울특별시,동대문구,청량리동,서울특별시 동대문구 청량리동,2,동대문구,제1선거구,나선거구,2
서울특별시,동대문구,회기동,서울특별시 동대문구 회기동,2,동대문구,제2선거구,다선거구,2
서울특별시,동대문구,휘경1동,서울특별시 동대문구 휘경1동,2,동대문구,제2선거구,다선거구,2
서울특별시,동대문구,휘경2동,서울특별시 동대문구 휘경2동,2,동대문구,제2선거구,다선거구,2
서울특별시,동대문구,이문1동,서울특별시 동대문구 이문1동,2,동대문구,제2선거구,라선거구,2
서울특별시,동대문구,이문2동,서울특별시 동대문구 이문2동,2,동대문구,제2선거구,라선거구,2
서울특별시,동대문구,전농1동,서울특별시 동대문구 전농1동,2,동대문구,제3선거구,마선거구,4
서울특별시,동대문구,전농2동,서울특별시 동대문구 전농2동,2,동대문구,제3선거구,마선거구,4
서울특별시,동대문구,답십리1동,서울특별시 동대문구 답십리1동,2,동대문구,제3선거구,마선거구,4
서울특별시,동대문구,답십리2동,서울특별시 동대문구 답십리2동,2,동대문구,제4선거구,바선거구,5
서울특별시,동대문구,장안1동,서울특별시 동대문구 장안1동,2,동대문구,제4선거구,바선거구,5
서울특별시,동대문구,장안2동,서울특별시 동대문구 장안2동,2,동대문구,제4선거구,바선거구,5
서울특별시,중랑구,면목3·8동,서울특별시 중랑구 면목3·8동,2,중랑구,제1선거구,가선거구,2
서울특별시,중랑구,망우3동,서울특별시 중랑구 망우3동,2,중랑구,제1선거구,가선거구,2
서울특별시,중랑구,면목4동,서울특별시 중랑구 면목4동,2,중랑구,제1선거구,나선거구,2
서울특별시,중랑구,면목7동,서울특별시 중랑구 면목7동,2,중랑구,제1선거구,나선거구,2
서울특별시,중랑구,면목2동,서울특별시 중랑구 면목2동,2,중랑구,제2선거구,다선거구,3
서울특별시,중랑구,면목5동,서울특별시 중랑구 면목5동,2,중랑구,제2선거구,다선거구,3
서울특별시,중랑구,면목본동,서울특별시 중랑구 면목본동,2,중랑구,제2선거구,다선거구,3
서울특별시,중랑구,상봉2동,서울특별시 중랑구 상봉2동,2,중랑구,제2선거구,다선거구,3
서울특별시,중랑구,묵1동,서울특별시 중랑구 묵1동,2,중랑구,제3선거구,라선거구,2
서울특별시,중랑구,묵2동,서울특별시 중랑구 묵2동,2,중랑구,제3선거구,라선거구,2
서울특별시,중랑구,중화1동,서울특별시 중랑구 중화1동,2,중랑구,제3선거구,마선거구,2
서울특별시,중랑구,중화2동,서울특별시 중랑구 중화2동,2,중랑구,제3선거구,마선거구,2
서울특별시,중랑구,상봉1동,서울특별시 중랑구 상봉1동,2,중랑구,제4선거구,바선거구,2
서울특별시,중랑구,신내2동,서울특별시 중랑구 신내2동,2,중랑구,제4선거구,바선거구,2
서울특별시,중랑구,망우본동,서울특별시 중랑구 망우본동,2,중랑구,제4선거구,사선거구,2
서울특별시,중랑구,신내1동,서울특별시 중랑구 신내1동,2,중랑구,제4선거구,사선거구,2
서울특별시,성북구,성북동,서울특별시 성북구 성북동,3,성북구,제1선거구,가선거구,5
서울특별시,성북구,삼선동,서울특별시 성북구 삼선동,3,성북구,제1선거구,가선거구,5
서울특별시,성북구,동선동,서울특별시 성북구 동선동,3,성북구,제1선거구,가선거구,5
서울특별시,성북구,돈암2동,서울특별시 성북구 돈암2동,3,성북구,제1선거구,가선거구,5
서울특별시,성북구,안암동,서울특별시 성북구 안암동,3,성북구,제1선거구,가선거구,5
서울특별시,성북구,보문동,서울특별시 성북구 보문동,3,성북구,제1선거구,가선거구,5
서울특별시,성북구,정릉1동,서울특별시 성북구 정릉1동,3,성북구,제2선거구,나선거구,5
서울특별시,성북구,정릉2동,서울특별시 성북구 정릉2동,3,성북구,제2선거구,나선거구,5
서울특별시,성북구,정릉3동,서울특별시 성북구 정릉3동,3,성북구,제2선거구,나선거구,5
서울특별시,성북구,정릉4동,서울특별시 성북구 정릉4동,3,성북구,제2선거구,나선거구,5
서울특별시,성북구,길음1동,서울특별시 성북구 길음1동,3,성북구,제2선거구,나선거구,5
서울특별시,성북구,돈암1동,서울특별시 성북구 돈암1동,3,성북구,제3선거구,다선거구,2
서울특별시,성북구,종암동,서울특별시 성북구 종암동,3,성북구,제3선거구,다선거구,2
서울특별시,성북구,길음2동,서울특별시 성북구 길음2동,3,성북구,제3선거구,라선거구,3
서울특별시,성북구,월곡1동,서울특별시 성북구 월곡1동,3,성북구,제3선거구,라선거구,3
서울특별시,성북구,월곡2동,서울특별시 성북구 월곡2동,3,성북구,제3선거구,라선거구,3
서울특별시,성북구,장위1동,서울특별시 성북구 장위1동,3,성북구,제4선거구,마선거구,2
서울특별시,성북구,장위2동,서울특별시 성북구 장위2동,3,성북구,제4선거구,마선거구,2
서울특별시,성북구,장위3동,서울특별시 성북구 장위3동,3,성북구,제4선거구,바선거구,2
서울특별시,성북구,석관동,서울특별시 성북구 석관동,3,성북구,제4선거구,바선거구,2
서울특별시,강북구,번1동,서울특별시 강북구 번1동,2,강북구,제1선거구,가선거구,3
서울특별시,강북구,번2동,서울특별시 강북구 번2동,2,강북구,제1선거구,가선거구,3
서울특별시,강북구,수유2동,서울특별시 강북구 수유2동,2,강북구,제1선거구,가선거구,3
서울특별시,강북구,수유3동,서울특별시 강북구 수유3동,2,강북구,제1선거구,가선거구,3
서울특별시,강북구,수유1동,서울특별시 강북구 수유1동,2,강북구,제2선거구,나선거구,3
서울특별시,강북구,우이동,서울특별시 강북구 우이동,2,강북구,제2선거구,나선거구,3
서울특별시,강북구,인수동,서울특별시 강북구 인수동,2,강북구,제2선거구,나선거구,3
서울특별시,강북구,삼양동,서울특별시 강북구 삼양동,2,강북구,제3선거구,다선거구,3
서울특별시,강북구,송천동,서울특별시 강북구 송천동,2,강북구,제3선거구,다선거구,3
서울특별시,강북구,삼각산동,서울특별시 강북구 삼각산동,2,강북구,제3선거구,다선거구,3
서울특별시,강북구,미아동,서울특별시 강북구 미아동,2,강북구,제4선거구,라선거구,3
서울특별시,강북구,송중동,서울특별시 강북구 송중동,2,강북구,제4선거구,라선거구,3
서울특별시,강북구,번3동,서울특별시 강북구 번3동,2,강북구,제4선거구,라선거구,3
서울특별시,도봉구,창1동,서울특별시 도봉구 창1동,2,도봉구,제1선거구,가선거구,3
서울특별시,도봉구,창4동,서울특별시 도봉구 창4동,2,도봉구,제1선거구,가선거구,3
서울특별시,도봉구,창5동,서울특별시 도봉구 창5동,2,도봉구,제1선거구,가선거구,3
서울특별시,도봉구,창2동,서울특별시 도봉구 창2동,2,도봉구,제2선거구,나선거구,3
서울특별시,도봉구,창3동,서울특별시 도봉구 창3동,2,도봉구,제2선거구,나선거구,3
서울특별시,도봉구,쌍문1동,서울특별시 도봉구 쌍문1동,2,도봉구,제2선거구,나선거구,3
서울특별시,도봉구,쌍문3동,서울특별시 도봉구 쌍문3동,2,도봉구,제2선거구,나선거구,3
서울특별시,도봉구,쌍문2동,서울특별시 도봉구 쌍문2동,2,도봉구,제3선거구,다선거구,2
서울특별시,도봉구,쌍문4동,서울특별시 도봉구 쌍문4동,2,도봉구,제3선거구,다선거구,2
서울특별시,도봉구,방학3동,서울특별시 도봉구 방학3동,2,도봉구,제3선거구,다선거구,2
서울특별시,도봉구,도봉1동,서울특별시 도봉구 도봉1동,2,도봉구,제4선거구,라선거구,2
서울특별시,도봉구,도봉2동,서울특별시 도봉구 도봉2동,2,도봉구,제4선거구,라선거구,2
서울특별시,도봉구,방학1동,서울특별시 도봉구 방학1동,2,도봉구,제4선거구,마선거구,2
서울특별시,도봉구,방학2동,서울특별시 도봉구 방학2동,2,도봉구,제4선거구,마선거구,2
서울특별시,노원구,월계1동,서울특별시 노원구 월계1동,3,노원구,제1선거구,가선거구,3
서울특별시,노원구,월계2동,서울특별시 노원구 월계2동,3,노원구,제1선거구,가선거구,3
서울특별시,노원구,월계3동,서울특별시 노원구 월계3동,3,노원구,제1선거구,가선거구,3
서울특별시,노원구,공릉1동,서울특별시 노원구 공릉1동,3,노원구,제2선거구,나선거구,3
서울특별시,노원구,공릉2동,서울특별시 노원구 공릉2동,3,노원구,제2선거구,나선거구,3
서울특별시,노원구,하계1동,서울특별시 노원구 하계1동,3,노원구,제3선거구,다선거구,3
서울특별시,노원구,중계본동,서울특별시 노원구 중계본동,3,노원구,제3선거구,다선거구,3
서울특별시,노원구,중계1동,서울특별시 노원구 중계1동,3,노원구,제3선거구,다선거구,3
서울특별시,노원구,중계4동,서울특별시 노원구 중계4동,3,노원구,제3선거구,다선거구,3
서울특별시,노원구,하계2동,서울특별시 노원구 하계2동,3,노원구,제4선거구,라선거구,3
서울특별시,노원구,중계2·3동,서울특별시 노원구 중계2·3동,3,노원구,제4선거구,라선거구,3
서울특별시,노원구,상계6·7동,서울특별시 노원구 상계6·7동,3,노원구,제4선거구,라선거구,3
서울특별시,노원구,상계2동,서울특별시 노원구 상계2동,3,노원구,제5선거구,바선거구,3
서울특별시,노원구,상계3·4동,서울특별시 노원구 상계3·4동,3,노원구,제5선거구,바선거구,3
서울특별시,노원구,상계5동,서울특별시 노원구 상계5동,3,노원구,제5선거구,바선거구,3
서울특별시,노원구,상계1동,서울특별시 노원구 상계1동,3,노원구,제6선거구,사선거구,3
서울특별시,노원구,상계8동,서울특별시 노원구 상계8동,3,노원구,제6선거구,사선거구,3
서울특별시,노원구,상계9동,서울특별시 노원구 상계9동,3,노원구,제6선거구,사선거구,3
서울특별시,노원구,상계10동,서울특별시 노원구 상계10동,3,노원구,제6선거구,사선거구,3
서울특별시,은평구,녹번동,서울특별시 은평구 녹번동,2,은평구,제1선거구,가선거구,2
서울특별시,은평구,응암1동,서울특별시 은평구 응암1동,2,은평구,제1선거구,가선거구,2
서울특별시,은평구,응암2동,서울특별시 은평구 응암2동,2,은평구,제1선거구,나선거구,2
서울특별시,은평구,응암3동,서울특별시 은평구 응암3동,2,은평구,제1선거구,나선거구,2
서울특별시,은평구,신사2동,서울특별시 은평구 신사2동,2,은평구,제2선거구,다선거구,2
서울특별시,은평구,증산동,서울특별시 은평구 증산동,2,은평구,제2선거구,다선거구,2
서울특별시,은평구,수색동,서울특별시 은평구 수색동,2,은평구,제2선거구,다선거구,2
서울특별시,은평구,역촌동,서울특별시 은평구 역촌동,2,은평구,제2선거구,라선거구,3
서울특별시,은평구,신사1동,서울특별시 은평구 신사1동,2,은평구,제2선거구,라선거구,3
서울특별시,은평구,갈현1동,서울특별시 은평구 갈현1동,2,은평구,제3선거구,마선거구,2
서울특별시,은평구,갈현2동,서울특별시 은평구 갈현2동,2,은평구,제3선거구,마선거구,2
서울특별시,은평구,진관동,서울특별시 은평구 진관동,2,은평구,제3선거구,바선거구,2
서울특별시,은평구,불광1동,서울특별시 은평구 불광1동,2,은평구,제4선거구,사선거구,2
서울특별시,은평구,불광2동,서울특별시 은평구 불광2동,2,은평구,제4선거구,사선거구,2
서울특별시,은평구,구산동,서울특별시 은평구 구산동,2,은평구,제4선거구,아선거구,2
서울특별시,은평구,대조동,서울특별시 은평구 대조동,2,은평구,제4선거구,아선거구,2
서울특별시,서대문구,천연동,서울특별시 서대문구 천연동,2,서대문구,제1선거구,가선거구,3
서울특별시,서대문구,북아현동,서울특별시 서대문구 북아현동,2,서대문구,제1선거구,가선거구,3
서울특별시,서대문구,충현동,서울특별시 서대문구 충현동,2,서대문구,제1선거구,가선거구,3
서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌동,2,서대문구,제1선거구,가선거구,3
서울특별시,서대문구,연희동,서울특별시 서대문구 연희동,2,서대문구,제2선거구,나선거구,2
서울특별시,서대문구,홍제1동,서울특별시 서대문구 홍제1동,2,서대문구,제2선거구,다선거구,2
서울특별시,서대문구,홍제2동,서울특별시 서대문구 홍제2동,2,서대문구,제2선거구,다선거구,2
서울특별시,서대문구,홍제3동,서울특별시 서대문구 홍제3동,2,서대문구,제3선거구,라선거구,3
서울특별시,서대문구,홍은1동,서울특별시 서대문구 홍은1동,2,서대문구,제3선거구,라선거구,3
서울특별시,서대문구,홍은2동,서울특별시 서대문구 홍은2동,2,서대문구,제3선거구,라선거구,3
서울특별시,서대문구,남가좌1동,서울특별시 서대문구 남가좌1동,2,서대문구,제4선거구,마선거구,3
서울특별시,서대문구,남가좌2동,서울특별시 서대문구 남가좌2동,2,서대문구,제4선거구,마선거구,3
서울특별시,서대문구,북가좌1동,서울특별시 서대문구 북가좌1동,2,서대문구,제4선거구,마선거구,3
서울특별시,서대문구,북가좌2동,서울특별시 서대문구 북가좌2동,2,서대문구,제4선거구,마선거구,3
서울특별시,마포구,공덕동,서울특별시 마포구 공덕동,2,마포구,제1선거구,가선거구,2
서울특별시,마포구,아현동,서울특별시 마포구 아현동,2,마포구,제1선거구,나선거구,2
서울특별시,마포구,도화동,서울특별시 마포구 도화동,2,마포구,제1선거구,나선거구,2
서울특별시,마포구,용강동,서울특별시 마포구 용강동,2,마포구,제2선거구,다선거구,2
서울특별시,마포구,신수동,서울특별시 마포구 신수동,2,마포구,제2선거구,다선거구,2
서울특별시,마포구,대흥동,서울특별시 마포구 대흥동,2,마포구,제2선거구,라선거구,2
서울특별시,마포구,염리동,서울특별시 마포구 염리동,2,마포구,제2선거구,라선거구,2
서울특별시,마포구,서강동,서울특별시 마포구 서강동,2,마포구,제3선거구,마선거구,2
서울특별시,마포구,합정동,서울특별시 마포구 합정동,2,마포구,제3선거구,마선거구,2
서울특별시,마포구,서교동,서울특별시 마포구 서교동,2,마포구,제3선거구,바선거구,2
서울특별시,마포구,망원1동,서울특별시 마포구 망원1동,2,마포구,제3선거구,바선거구,2
서울특별시,마포구,망원2동,서울특별시 마포구 망원2동,2,마포구,제4선거구,사선거구,2
서울특별시,마포구,연남동,서울특별시 마포구 연남동,2,마포구,제4선거구,사선거구,2
서울특별시,마포구,성산1동,서울특별시 마포구 성산1동,2,마포구,제4선거구,사선거구,2
서울특별시,마포구,성산2동,서울특별시 마포구 성산2동,2,마포구,제4선거구,아선거구,3
서울특별시,마포구,상암동,서울특별시 마포구 상암동,2,마포구,제4선거구,아선거구,3
서울특별시,양천구,목2동,서울특별시 양천구 목2동,2,양천구,제1선거구,가선거구,2
서울특별시,양천구,목3동,서울특별시 양천구 목3동,2,양천구,제1선거구,가선거구,2
서울특별시,양천구,목4동,서울특별시 양천구 목4동,2,양천구,제1선거구,나선거구,2
서울특별시,양천구,목5동,서울특별시 양천구 목5동,2,양천구,제1선거구,나선거구,2
서울특별시,양천구,목1동,서울특별시 양천구 목1동,2,양천구,제2선거구,다선거구,2
서울특별시,양천구,신정1동,서울특별시 양천구 신정1동,2,양천구,제2선거구,다선거구,2
서울특별시,양천구,신정2동,서울특별시 양천구 신정2동,2,양천구,제2선거구,다선거구,2
서울특별시,양천구,신정6동,서울특별시 양천구 신정6동,2,양천구,제2선거구,라선거구,2
서울특별시,양천구,신정7동,서울특별시 양천구 신정7동,2,양천구,제2선거구,라선거구,2
서울특별시,양천구,신월1동,서울특별시 양천구 신월1동,2,양천구,제3선거구,마선거구,2
서울특별시,양천구,신월3동,서울특별시 양천구 신월3동,2,양천구,제3선거구,마선거구,2
서울특별시,양천구,신월5동,서울특별시 양천구 신월5동,2,양천구,제3선거구,마선거구,2
서울특별시,양천구,신월4동,서울특별시 양천구 신월4동,2,양천구,제3선거구,바선거구,2
서울특별시,양천구,신월7동,서울특별시 양천구 신월7동,2,양천구,제3선거구,바선거구,2
서울특별시,양천구,신월2동,서울특별시 양천구 신월2동,2,양천구,제4선거구,사선거구,2
서울특별시,양천구,신정4동,서울특별시 양천구 신정4동,2,양천구,제4선거구,사선거구,2
서울특별시,양천구,신월6동,서울특별시 양천구 신월6동,2,양천구,제4선거구,아선거구,2
서울특별시,양천구,신정3동,서울특별시 양천구 신정3동,2,양천구,제4선거구,아선거구,2
서울특별시,강서구,화곡1동,서울특별시 강서구 화곡1동,3,강서구,제1선거구,가선거구,3
서울특별시,강서구,화곡2동,서울특별시 강서구 화곡2동,3,강서구,제1선거구,가선거구,3
서울특별시,강서구,화곡8동,서울특별시 강서구 화곡8동,3,강서구,제1선거구,가선거구,3
서울특별시,강서구,화곡3동,서울특별시 강서구 화곡3동,3,강서구,제2선거구,나선거구,2
서울특별시,강서구,발산1동,서울특별시 강서구 발산1동,3,강서구,제2선거구,나선거구,2
서울특별시,강서구,우장산동,서울특별시 강서구 우장산동,3,강서구,제2선거구,다선거구,2
서울특별시,강서구,공항동,서울특별시 강서구 공항동,3,강서구,제3선거구,라선거구,3
서울특별시,강서구,방화1동,서울특별시 강서구 방화1동,3,강서구,제3선거구,라선거구,3
서울특별시,강서구,방화2동,서울특별시 강서구 방화2동,3,강서구,제3선거구,라선거구,3
서울특별시,강서구,등촌3동,서울특별시 강서구 등촌3동,3,강서구,제4선거구,마선거구,4
서울특별시,강서구,가양1동,서울특별시 강서구 가양1동,3,강서구,제4선거구,마선거구,4
서울특별시,강서구,가양2동,서울특별시 강서구 가양2동,3,강서구,제4선거구,마선거구,4
서울특별시,강서구,방화3동,서울특별시 강서구 방화3동,3,강서구,제4선거구,마선거구,4
서울특별시,강서구,염창동,서울특별시 강서구 염창동,3,강서구,제5선거구,바선거구,2
서울특별시,강서구,등촌1동,서울특별시 강서구 등촌1동,3,강서구,제5선거구,바선거구,2
서울특별시,강서구,가양3동,서울특별시 강서구 가양3동,3,강서구,제5선거구,바선거구,2
서울특별시,강서구,등촌2동,서울특별시 강서구 등촌2동,3,강서구,제6선거구,사선거구,2
서울특별시,강서구,화곡4동,서울특별시 강서구 화곡4동,3,강서구,제6선거구,사선거구,2
서울특별시,강서구,화곡본동,서울특별시 강서구 화곡본동,3,강서구,제6선거구,아선거구,2
서울특별시,강서구,화곡6동,서울특별시 강서구 화곡6동,3,강서구,제6선거구,아선거구,2
서울특별시,구로구,고척1동,서울특별시 구로구 고척1동,2,구로구,제1선거구,가선거구,3
서울특별시,구로구,고척2동,서울특별시 구로구 고척2동,2,구로구,제1선거구,가선거구,3
서울특별시,구로구,개봉1동,서울특별시 구로구 개봉1동,2,구로구,제1선거구,가선거구,3
서울특별시,구로구,개봉2동,서울특별시 구로구 개봉2동,2,구로구,제1선거구,나선거구,2
서울특별시,구로구,개봉3동,서울특별시 구로구 개봉3동,2,구로구,제1선거구,나선거구,2
서울특별시,구로구,오류1동,서울특별시 구로구 오류1동,2,구로구,제2선거구,다선거구,3
서울특별시,구로구,오류2동,서울특별시 구로구 오류2동,2,구로구,제2선거구,다선거구,3
서울특별시,구로구,수궁동,서울특별시 구로구 수궁동,2,구로구,제2선거구,다선거구,3
서울특별시,구로구,항동,서울특별시 구로구 항동,2,구로구,제2선거구,다선거구,3
서울특별시,구로구,신도림동,서울특별시 구로구 신도림동,2,구로구,제3선거구,라선거구,2
서울특별시,구로구,구로5동,서울특별시 구로구 구로5동,2,구로구,제3선거구,라선거구,2
서울특별시,구로구,구로1동,서울특별시 구로구 구로1동,2,구로구,제3선거구,마선거구,2
서울특별시,구로구,구로2동,서울특별시 구로구 구로2동,2,구로구,제3선거구,마선거구,2
서울특별시,구로구,구로3동,서울특별시 구로구 구로3동,2,구로구,제4선거구,바선거구,2
서울특별시,구로구,구로4동,서울특별시 구로구 구로4동,2,구로구,제4선거구,바선거구,2
서울특별시,구로구,가리봉동,서울특별시 구로구 가리봉동,2,구로구,제4선거구,바선거구,2
서울특별시,금천구,가산동,서울특별시 금천구 가산동,1,금천구,제1선거구,가선거구,2
서울특별시,금천구,독산1동,서울특별시 금천구 독산1동,1,금천구,제1선거구,가선거구,2
서울특별시,금천구,독산2동,서울특별시 금천구 독산2동,1,금천구,제1선거구,나선거구,3
서울특별시,금천구,독산3동,서울특별시 금천구 독산3동,1,금천구,제1선거구,나선거구,3
서울특별시,금천구,독산4동,서울특별시 금천구 독산4동,1,금천구,제1선거구,나선거구,3
서울특별시,금천구,시흥1동,서울특별시 금천구 시흥1동,1,금천구,제2선거구,다선거구,2
서울특별시,금천구,시흥4동,서울특별시 금천구 시흥4동,1,금천구,제2선거구,다선거구,2
서울특별시,금천구,시흥2동,서울특별시 금천구 시흥2동,1,금천구,제2선거구,라선거구,2
서울특별시,금천구,시흥3동,서울특별시 금천구 시흥3동,1,금천구,제2선거구,라선거구,2
서울특별시,금천구,시흥5동,서울특별시 금천구 시흥5동,1,금천구,제2선거구,라선거구,2
서울특별시,영등포구,영등포본동,서울특별시 영등포구 영등포본동,2,영등포구,제1선거구,가선거구,2
서울특별시,영등포구,신길3동,서울특별시 영등포구 신길3동,2,영등포구,제1선거구,가선거구,2
서울특별시,영등포구,도림동,서울특별시 영등포구 도림동,2,영등포구,제1선거구,나선거구,2
서울특별시,영등포구,문래동,서울특별시 영등포구 문래동,2,영등포구,제1선거구,나선거구,2
서울특별시,영등포구,영등포동,서울특별시 영등포구 영등포동,2,영등포구,제2선거구,다선거구,2
서울특별시,영등포구,당산2동,서울특별시 영등포구 당산2동,2,영등포구,제2선거구,다선거구,2
서울특별시,영등포구,당산1동,서울특별시 영등포구 당산1동,2,영등포구,제2선거구,라선거구,2
서울특별시,영등포구,양평1동,서울특별시 영등포구 양평1동,2,영등포구,제2선거구,라선거구,2
서울특별시,영등포구,양평2동,서울특별시 영등포구 양평2동,2,영등포구,제2선거구,라선거구,2
서울특별시,영등포구,여의동,서울특별시 영등포구 여의동,2,영등포구,제3선거구,마선거구,2
서울특별시,영등포구,신길1동,서울특별시 영등포구 신길1동,2,영등포구,제3선거구,마선거구,2
서울특별시,영등포구,신길4동,서울특별시 영등포구 신길4동,2,영등포구,제3선거구,바선거구 ,2
서울특별시,영등포구,신길5동,서울특별시 영등포구 신길5동,2,영등포구,제3선거구,바선거구 ,2
서울특별시,영등포구,신길7동,서울특별시 영등포구 신길7동,2,영등포구,제3선거구,바선거구 ,2
서울특별시,영등포구,신길6동,서울특별시 영등포구 신길6동,2,영등포구,제4선거구,사선거구,3
서울특별시,영등포구,대림1동,서울특별시 영등포구 대림1동,2,영등포구,제4선거구,사선거구,3
서울특별시,영등포구,대림2동,서울특별시 영등포구 대림2동,2,영등포구,제4선거구,사선거구,3
서울특별시,영등포구,대림3동,서울특별시 영등포구 대림3동,2,영등포구,제4선거구,사선거구,3
서울특별시,동작구,노량진1동,서울특별시 동작구 노량진1동,2,동작구,제1선거구,가선거구,2
서울특별시,동작구,노량진2동,서울특별시 동작구 노량진2동,2,동작구,제1선거구,가선거구,2
